time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2020-10-01 10:30:00-04:00,buy,fill,112.0,AVY,stock,,0.0,,113.10549985222826,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,22.0,CARR,stock,,0.0,,28.28150326978616,market,1,0.0
2020-10-01 10:30:00-04:00,sell,fill,3.0,AIZ,stock,,0.0,,111.02811386270908,market,1,0.0
2020-10-01 10:30:00-04:00,buy,fill,166.0,BALL,stock,,0.0,,76.91608086697967,market,1,0.0
2020-10-01 10:30:00-04:00,buy,fill,137.0,APTV,stock,,0.0,,91.45999908447266,market,1,0.0
2020-10-01 10:30:00-04:00,buy,fill,194.0,COF,stock,,0.0,,65.30588853967367,market,1,0.0
2020-11-02 09:30:00-05:00,sell,new,,AAPL,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,BBY,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,BLDR,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,AIZ,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,AVGO,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,APTV,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,COF,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,ALGN,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,BG,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,AXON,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,AVY,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,ADP,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,AEP,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,BALL,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,AIG,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,AES,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,new,,CARR,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,buy,new,,CAT,stock,,0.0,,,market,1,
2020-11-02 09:30:00-05:00,sell,fill,114.0,AAPL,stock,,0.0,,106.56492266395703,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,139.0,BBY,stock,,0.0,,95.23334485897146,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,390.0,BLDR,stock,,0.0,,34.220001220703125,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,115.0,AIZ,stock,,0.0,,119.53843046485066,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,393.0,AVGO,stock,,0.0,,31.81174127649215,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,137.0,APTV,stock,,0.0,,100.04000091552734,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,194.0,COF,stock,,0.0,,70.55559137139205,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,29.0,ALGN,stock,,0.0,,460.2300109863281,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,269.0,BG,stock,,0.0,,50.56571117661644,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,138.0,AXON,stock,,0.0,,97.91999816894533,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,9.0,AVY,stock,,0.0,,132.53212863642108,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,93.0,ADP,stock,,0.0,,147.63117992585836,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,180.0,AEP,stock,,0.0,,76.05896488005806,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,7.0,BALL,stock,,0.0,,85.94787237809413,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,470.0,AIG,stock,,0.0,,29.315251990088267,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,61.0,AES,stock,,0.0,,16.9269788268392,market,1,0.0
2020-11-02 09:30:00-05:00,sell,fill,38.0,CARR,stock,,0.0,,33.12438225446184,market,1,0.0
2020-11-02 09:30:00-05:00,buy,fill,91.0,CAT,stock,,0.0,,150.03536619455326,market,1,0.0
2020-12-01 09:30:00-05:00,sell,new,,CARR,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,AES,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,AVY,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,BALL,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,BG,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,ADP,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,AEP,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,CAT,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,buy,new,,ALB,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,buy,new,,AMAT,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,AXON,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,buy,new,,CCL,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,buy,new,,APA,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,buy,new,,BA,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,buy,new,,BKR,stock,,0.0,,,market,1,
2020-12-01 09:30:00-05:00,sell,new,,AIG,stock,,0.0,,,market,1,
